panel,release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,rate_lower_per_100k,rate_upper_per_100k,point_rate_per_100k,rank_best_possible,rank_worst_possible,ranking_status,suppression_subtype
A_rate_bounds,No.3,2016,IND_5210011,根充済み,24,三重県,257.4115,257.4115,257.4115,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,25,滋賀県,119.7452,119.7452,119.7452,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,26,京都府,176.238,176.238,176.238,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,27,大阪府,2747.7867,2747.7867,2747.7867,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,28,兵庫県,351.5399,351.5399,351.5399,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,29,奈良県,307.9646,307.9646,307.9646,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,30,和歌山県,375.1572,375.1572,375.1572,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,31,鳥取県,186.1404,186.1404,186.1404,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,32,島根県,141.4493,141.4493,141.4493,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,33,岡山県,444.0731,444.0731,444.0731,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,34,広島県,220.6909,220.6909,220.6909,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,35,山口県,427.7618,427.7618,427.7618,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,36,徳島県,177.4667,177.4667,177.4667,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,37,香川県,656.2757,656.2757,656.2757,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,38,愛媛県,295.8545,295.8545,295.8545,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,39,高知県,282.1082,282.1082,282.1082,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,40,福岡県,45.5525,45.5525,45.5525,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,41,佐賀県,67.029,67.029,67.029,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,42,長崎県,320.7023,320.7023,320.7023,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,43,熊本県,131.9617,131.9617,131.9617,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,44,大分県,154.2241,154.2241,154.2241,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,45,宮崎県,15.9672,15.9672,15.9672,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,46,鹿児島県,3957.8497,3957.8497,3957.8497,,,point_identified,not_suppressed
A_rate_bounds,No.3,2016,IND_5210011,根充済み,47,沖縄県,33.8429,33.8429,33.8429,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,01,北海道,297.3684,297.3684,297.3684,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,02,青森県,435.5243,435.5243,435.5243,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,03,岩手県,85.8964,85.8964,85.8964,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,04,宮城県,102.2385,102.2385,102.2385,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,05,秋田県,169.2771,169.2771,169.2771,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,06,山形県,359.8004,359.8004,359.8004,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,07,福島県,329.2774,329.2774,329.2774,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,08,茨城県,267.7732,267.7732,267.7732,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,09,栃木県,272.0491,272.0491,272.0491,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,10,群馬県,569.5918,569.5918,569.5918,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,11,埼玉県,236.4843,236.4843,236.4843,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,12,千葉県,106.8364,106.8364,106.8364,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,13,東京都,186.1119,186.1119,186.1119,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,14,神奈川県,211.7043,211.7043,211.7043,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,15,新潟県,5680.0618,5680.0618,5680.0618,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,16,富山県,874.6212,874.6212,874.6212,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,17,石川県,90.1482,90.1482,90.1482,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,18,福井県,135.1733,135.1733,135.1733,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,19,山梨県,80.5589,80.5589,80.5589,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,20,長野県,704.7688,704.7688,704.7688,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,21,岐阜県,116.4343,116.4343,116.4343,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,22,静岡県,256.0272,256.0272,256.0272,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,23,愛知県,100.9568,100.9568,100.9568,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,24,三重県,276.0556,276.0556,276.0556,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,25,滋賀県,109.908,109.908,109.908,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,26,京都府,175.8369,175.8369,175.8369,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,27,大阪府,2740.9045,2740.9045,2740.9045,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,28,兵庫県,351.0267,351.0267,351.0267,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,29,奈良県,298.5905,298.5905,298.5905,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,30,和歌山県,365.7143,365.7143,365.7143,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,31,鳥取県,191.1504,191.1504,191.1504,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,32,島根県,121.3139,121.3139,121.3139,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,33,岡山県,432.8789,432.8789,432.8789,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,34,広島県,212.0891,212.0891,212.0891,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,35,山口県,487.8525,487.8525,487.8525,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,36,徳島県,177.2544,177.2544,177.2544,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,37,香川県,544.2606,544.2606,544.2606,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,38,愛媛県,218.1818,218.1818,218.1818,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,39,高知県,175.07,175.07,175.07,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,40,福岡県,43.1565,43.1565,43.1565,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,41,佐賀県,60.1942,60.1942,60.1942,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,42,長崎県,293.353,293.353,293.353,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,43,熊本県,151.2748,151.2748,151.2748,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,44,大分県,174.6528,174.6528,174.6528,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,45,宮崎県,22.6814,22.6814,22.6814,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,46,鹿児島県,3909.4711,3909.4711,3909.4711,,,point_identified,not_suppressed
A_rate_bounds,No.4,2017,IND_5210011,根充済み,47,沖縄県,66.4588,66.4588,66.4588,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,01,北海道,293.2085,293.2085,293.2085,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,02,青森県,455.8195,455.8195,455.8195,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,03,岩手県,93.7147,93.7147,93.7147,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,04,宮城県,104.0155,104.0155,104.0155,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,05,秋田県,174.9235,174.9235,174.9235,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,06,山形県,364.7706,364.7706,364.7706,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,07,福島県,261.1588,261.1588,261.1588,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,08,茨城県,271.6719,271.6719,271.6719,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,09,栃木県,272.9188,272.9188,272.9188,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,10,群馬県,580.6865,580.6865,580.6865,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,11,埼玉県,217.0123,217.0123,217.0123,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,12,千葉県,112.6139,112.6139,112.6139,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,13,東京都,181.609,181.609,181.609,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,14,神奈川県,199.9455,199.9455,199.9455,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,15,新潟県,5742.2974,5742.2974,5742.2974,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,16,富山県,928.4762,928.4762,928.4762,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,17,石川県,87.664,87.664,87.664,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,18,福井県,169.2506,169.2506,169.2506,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,19,山梨県,94.492,94.492,94.492,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,20,長野県,759.8158,759.8158,759.8158,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,21,岐阜県,116.3746,116.3746,116.3746,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,22,静岡県,260.2077,260.2077,260.2077,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,23,愛知県,99.8142,99.8142,99.8142,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,24,三重県,276.7169,276.7169,276.7169,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,25,滋賀県,106.4448,106.4448,106.4448,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,26,京都府,174.0255,174.0255,174.0255,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,27,大阪府,2636.5142,2636.5142,2636.5142,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,28,兵庫県,344.0554,344.0554,344.0554,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,29,奈良県,292.3077,292.3077,292.3077,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,30,和歌山県,346.9519,346.9519,346.9519,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,31,鳥取県,156.9643,156.9643,156.9643,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,32,島根県,120.8824,120.8824,120.8824,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,33,岡山県,435.9326,435.9326,435.9326,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,34,広島県,192.0483,192.0483,192.0483,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,35,山口県,454.7445,454.7445,454.7445,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,36,徳島県,200.4076,200.4076,200.4076,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,37,香川県,553.1185,553.1185,553.1185,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,38,愛媛県,180.6213,180.6213,180.6213,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,39,高知県,58.9235,58.9235,58.9235,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,40,福岡県,41.5312,41.5312,41.5312,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,41,佐賀県,42.9792,42.9792,42.9792,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,42,長崎県,291.4989,291.4989,291.4989,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,43,熊本県,142.288,142.288,142.288,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,44,大分県,188.7238,188.7238,188.7238,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,45,宮崎県,21.3691,21.3691,21.3691,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,46,鹿児島県,3772.8005,3772.8005,3772.8005,,,point_identified,not_suppressed
A_rate_bounds,No.5,2018,IND_5210011,根充済み,47,沖縄県,146.8923,146.8923,146.8923,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,01,北海道,300.8952,300.8952,300.8952,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,02,青森県,473.8363,473.8363,473.8363,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,03,岩手県,112.1434,112.1434,112.1434,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,04,宮城県,91.9341,91.9341,91.9341,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,05,秋田県,208.2816,208.2816,208.2816,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,06,山形県,357.7922,357.7922,357.7922,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,07,福島県,243.2828,243.2828,243.2828,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,08,茨城県,252.9021,252.9021,252.9021,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,09,栃木県,261.3237,261.3237,261.3237,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,10,群馬県,620.9578,620.9578,620.9578,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,11,埼玉県,215.1429,215.1429,215.1429,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,12,千葉県,113.3408,113.3408,113.3408,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,13,東京都,174.2906,174.2906,174.2906,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,14,神奈川県,196.945,196.945,196.945,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,15,新潟県,5896.5362,5896.5362,5896.5362,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,16,富山県,996.1686,996.1686,996.1686,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,17,石川県,83.9192,83.9192,83.9192,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,18,福井県,158.8542,158.8542,158.8542,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,19,山梨県,57.4599,57.4599,57.4599,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,20,長野県,764.9585,764.9585,764.9585,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,21,岐阜県,118.2184,118.2184,118.2184,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,22,静岡県,244.5664,244.5664,244.5664,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,23,愛知県,93.3528,93.3528,93.3528,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,24,三重県,240.8198,240.8198,240.8198,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,25,滋賀県,110.0424,110.0424,110.0424,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,26,京都府,176.384,176.384,176.384,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,27,大阪府,2582.3362,2582.3362,2582.3362,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,28,兵庫県,344.4201,344.4201,344.4201,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,29,奈良県,297.6692,297.6692,297.6692,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,30,和歌山県,296.4324,296.4324,296.4324,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,31,鳥取県,125.3597,125.3597,125.3597,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,32,島根県,153.4125,153.4125,153.4125,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,33,岡山県,423.4392,423.4392,423.4392,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,34,広島県,197.2183,197.2183,197.2183,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,35,山口県,446.3181,446.3181,446.3181,,,point_identified,not_suppressed
A_rate_bounds,No.6,2019,IND_5210011,根充済み,36,徳島県,199.5879,199.5879,199.5879,,,point_identified,not_suppressed
